USER_ID,MONTH,THANK_YOU_STATUS,LTR,BOOKINGS,GMV
1434227,2018-07-01,thank_you_call,61.677,1,571.897
1434306,2019-04-01,no_call,360.305,9,3696.174
1434315,2018-07-01,thank_you_call,43.065,1,559.521
1434374,2019-01-01,no_call,53.273,1,798.116
1434384,2018-07-01,thank_you_call,41.723,1,542.096
1434448,2018-07-01,no_call,37.785,1,573.529
1434450,2018-07-01,thank_you_call,39.610692,2,1183.54
1434470,2018-07-01,thank_you_call,56.804,1,738.004
1434482,2018-10-01,thank_you_call,291.424496,6,4660.006
1434623,2018-07-01,no_call,58.366,1,758.234
1434636,2018-07-01,thank_you_call,63.888,1,830.042
1434671,2018-07-01,thank_you_call,87.582,1,790.228
1434799,2018-07-01,thank_you_call,42.35,1,550.12
1434824,2018-07-01,thank_you_call,49.335,1,641.036
1434867,2018-10-01,no_call,288.695,14,4086.018
1434868,2018-07-01,no_call,58.366,1,758.268
1434872,2018-07-01,no_call,2.31,2,1330.539
1434876,2018-07-01,no_call,39.424,1,512.023
1435073,2018-07-01,no_call,112.948,2,1467.44
1435092,2018-09-01,thank_you_call,38.324,1,574.192
1435166,2018-07-01,no_call,37.026,1,554.778
1435331,2018-07-01,no_call,41.14,1,534.463
1435370,2018-07-01,thank_you_call,49.534496,2,996.404
1435454,2018-07-01,no_call,54.373,1,706.401
1435636,2018-07-01,thank_you_call,49.863,1,512.091
1435767,2018-07-01,no_call,42.625,1,553.775
1435825,2018-07-01,thank_you_call,49.203,1,639.132
1435852,2018-07-01,thank_you_call,59.994,1,779.518
1435861,2018-07-01,no_call,48.862,1,634.814
1435921,2018-07-01,thank_you_call,79.541,2,1041.267
1435984,2018-07-01,no_call,41.261,1,618.103
1436019,2018-07-01,thank_you_call,54.714,1,710.872
1436065,2018-08-01,thank_you_call,12.551,1,605.795
1436114,2018-07-01,thank_you_call,418.3278,4,6815.674
1436141,2018-07-01,thank_you_call,42.845,1,556.512
1436205,2018-10-01,no_call,127.897,2,2289.662
1436324,2018-07-01,no_call,32.18292,1,789.48
1436346,2018-07-01,no_call,59.015,1,766.7
1436503,2018-07-01,no_call,76.032,2,1307.198
1436544,2018-07-01,no_call,39.281,1,510.272
1436657,2018-08-01,no_call,65.186,1,846.872
1436732,2018-07-01,no_call,96.899,1,659.702
1436746,2018-07-01,thank_you_call,100.496,2,955.655
1436774,2018-10-01,no_call,40.794204,2,869.652
1436795,2018-07-01,no_call,39.578,2,1028.364
1436883,2019-01-01,no_call,44.605,1,529.312
1436886,2018-08-01,no_call,47.542,3,1853.374
1437028,2018-07-01,no_call,54.351,1,706.061
1437029,2018-07-01,thank_you_call,120.802,1,614.295
1437035,2018-07-01,no_call,17.5472,1,542.368
1437037,2018-07-01,no_call,34.392204,2,1498.346
1437044,2018-07-01,no_call,47.597,1,618.307
1437089,2018-07-01,thank_you_call,54.076,1,702.61
1437124,2018-11-01,thank_you_call,111.309,3,1366.443
1437138,2019-02-01,no_call,65.208,2,781.065
1437302,2018-07-01,no_call,60.874,1,529.125
1437337,2018-07-01,no_call,69.793856,1,621.452
1437398,2018-07-01,no_call,7.942,1,757.571
1437415,2018-07-01,thank_you_call,48.191,1,626.059
1437547,2018-07-01,no_call,46.244,1,600.78
1437698,2018-07-01,no_call,39.732,1,516.188
1437831,2018-07-01,no_call,57.133164,1,517.276
1437887,2018-07-01,no_call,109.681,5,2851.92
1438031,2018-07-01,no_call,46.31,1,601.664
1438091,2018-12-01,no_call,155.265,2,2326.229
1438246,2018-07-01,no_call,52.635,1,683.774
1438486,2018-07-01,no_call,59.543,1,773.534
1438605,2018-07-01,thank_you_call,47.597,1,552.228
1438678,2018-07-01,thank_you_call,171.413,2,1057.451
1438803,2018-07-01,no_call,18.58065,1,574.311
1438834,2018-07-01,thank_you_call,62.799,1,779.773
1438902,2018-07-01,thank_you_call,57.508,1,747.184
1438926,2018-07-01,no_call,50.281,1,653.276
1438961,2018-07-01,thank_you_call,61.633,1,800.751
1439023,2018-07-01,thank_you_call,229.306,4,3051.449
1439060,2018-10-01,thank_you_call,312.763,3,3345.107
1439071,2018-07-01,thank_you_call,38.852,1,581.876
1439094,2018-07-01,no_call,41.129,1,534.242
1439135,2018-07-01,no_call,115.058548,3,1861.857
1439259,2018-07-01,no_call,44.407,1,576.929
1439417,2018-07-01,no_call,43.813,1,569.211
1439720,2018-07-01,no_call,42.746,1,555.356
1439739,2018-07-01,thank_you_call,30.870378,1,844.373
1439740,2018-07-01,no_call,91.971,1,841.194
1439754,2018-11-01,no_call,22.363,1,712.181
1439763,2018-07-01,no_call,55.418,1,720.086
1439796,2018-07-01,no_call,29.48,1,531.267
1439841,2018-07-01,no_call,46.706,1,606.747
1439895,2018-07-01,no_call,56.111,1,728.943
1439999,2018-07-01,thank_you_call,55.759,1,835.448
1440041,2018-07-01,thank_you_call,43.065,1,559.3
1440057,2018-07-01,no_call,56.199,1,730.133
1440071,2018-07-01,thank_you_call,53.46,1,694.62
1440090,2018-07-01,no_call,59.598,2,776.866
1440114,2018-07-01,thank_you_call,52.096,1,779.96
1440199,2019-01-01,no_call,57.755544,2,884.595
1440249,2018-07-01,no_call,27.83,1,675.036
1440321,2018-07-01,no_call,61.677,2,1521.891
1440322,2018-07-01,thank_you_call,20.3918,1,630.292
1440381,2018-07-01,thank_you_call,53.119,1,690.183
1440544,2018-07-01,no_call,53.966,3,1787.652
1440580,2018-07-01,thank_you_call,187.154,1,520.387
1440586,2018-07-01,thank_you_call,22.760892,1,558.348
1440695,2018-07-01,no_call,69.773,1,597.941
1440701,2019-04-01,thank_you_call,73.183,1,538.203
1440728,2018-07-01,no_call,56.375,1,732.462
1440756,2018-07-01,no_call,119.878,1,892.517
1440762,2018-07-01,no_call,45.694,1,593.725
1440911,2018-07-01,no_call,21.352716,1,523.804
1440947,2018-10-01,thank_you_call,56.903,2,799.357
1440961,2018-08-01,thank_you_call,308.792,13,3796.576
1440966,2019-05-01,no_call,352.329868,5,4871.333
1441286,2018-07-01,no_call,60.632,2,796.382
1441301,2018-07-01,no_call,60.588,2,1311.975
1441417,2019-04-01,no_call,47.707,1,714.816
1441424,2018-07-01,thank_you_call,50.776,1,659.617
1441440,2018-07-01,no_call,153.0397,5,2063.715
1441545,2018-07-01,thank_you_call,60.148,1,781.456
1441639,2018-07-01,no_call,52.404,1,680.748
1441643,2018-10-01,thank_you_call,511.181,5,6283.319
1441694,2018-07-01,thank_you_call,26.9247,1,517.599
1441713,2018-07-01,no_call,87.989,1,809.132
1441753,2018-07-01,thank_you_call,35.596,1,533.307
1442102,2018-09-01,thank_you_call,75.174,3,2497.98
1442281,2018-07-01,thank_you_call,63.069512,2,844.849
1442457,2018-08-01,thank_you_call,62.249,2,1163.718
1442459,2018-07-01,no_call,62.524,1,812.362
1442465,2018-07-01,no_call,46.013,1,597.737
1442494,2018-09-01,thank_you_call,40.502,1,514.76
1442562,2018-07-01,thank_you_call,67.21,1,623.186
1442693,2018-07-01,no_call,106.084,2,1378.156
1442749,2018-07-01,thank_you_call,111.727,5,2071.739
1442847,2018-07-01,thank_you_call,31.812,1,586.194
1442853,2018-07-01,thank_you_call,52.58,1,683.196
1442904,2018-07-01,no_call,40.557,1,526.915
1442971,2018-07-01,no_call,61.402,1,797.725
1443032,2018-07-01,no_call,24.464,1,532.508
1443085,2018-07-01,no_call,55.099,1,715.853
1443108,2018-07-01,thank_you_call,95.436,2,1239.81
1443184,2018-07-01,no_call,40.194,1,522.172
1443198,2018-07-01,no_call,47.476,1,616.692
1443214,2018-07-01,no_call,94.468,2,1832.736
1443252,2018-07-01,thank_you_call,276.133,4,3210.807
1443391,2018-07-01,no_call,29.497446,1,567.069
1443566,2018-07-01,no_call,65.538,1,527.238
1443625,2018-07-01,no_call,49.071,1,623.237
1443659,2018-08-01,no_call,60.258,1,782.884
1443848,2018-07-01,thank_you_call,49.071,1,637.483
1443928,2018-07-01,thank_you_call,62.37,1,810.39
1443937,2018-07-01,thank_you_call,28.3822,1,707.217
1444075,2018-07-01,no_call,86.361,1,782.799
1444119,2018-07-01,no_call,107.217,3,1373.515
1444132,2018-07-01,thank_you_call,72.039,1,766.207
1444147,2018-07-01,no_call,31.889,1,578.595
1444311,2019-01-01,no_call,123.035,4,1500.046
1444346,2018-07-01,no_call,49.731,2,648.635
1444416,2018-07-01,thank_you_call,46.706,1,627.232
1444481,2018-07-01,no_call,28.8189,1,554.013
1444523,2018-07-01,thank_you_call,54.571,1,709.019
1444566,2018-07-01,no_call,43.065,1,559.3
1444576,2018-07-01,thank_you_call,65.395,1,849.609
1444606,2018-07-01,thank_you_call,62.337,2,1476.144
1444702,2018-08-01,thank_you_call,43.56,2,1794.86
1444910,2018-07-01,thank_you_call,60.742,1,789.174
1444972,2018-07-01,no_call,50.71,1,845.784
1444984,2018-07-01,thank_you_call,41.283,1,536.401
1444993,2018-07-01,no_call,47.135,1,612.374
1445048,2019-02-01,no_call,129.503,2,1053.286
1445090,2018-07-01,no_call,4.312,1,756.585
1445101,2018-07-01,thank_you_call,15.477,1,656.693
1445171,2018-07-01,no_call,78.925,2,909.721
1445203,2019-05-01,no_call,72.149,2,1046.163
1445242,2018-07-01,no_call,25.095609,1,615.621
1445256,2018-07-01,no_call,25.5673,1,790.262
1445278,2018-07-01,no_call,46.486,1,603.789
1445296,2018-07-01,no_call,45.232,1,677.722
1445301,2018-07-01,no_call,79.387,1,708.645
1445318,2018-07-01,no_call,73.436,2,957.423
1445333,2018-11-01,no_call,69.63,3,1344.768
1445382,2018-07-01,no_call,38.742,1,580.261
1445444,2018-07-01,thank_you_call,84.436,2,1502.069
1445638,2018-07-01,no_call,50.16,1,611.66
1445651,2018-08-01,thank_you_call,553.218897,30,8277.674
1445718,2018-07-01,no_call,61.952,2,1017.433
1445833,2018-09-01,no_call,93.764,3,1288.413
1445925,2018-07-01,no_call,65.659,2,983.824
1445938,2018-07-01,no_call,84.711,1,745.297
1445940,2018-07-01,no_call,40.029,1,520.03
1446068,2018-07-01,thank_you_call,42.438,1,635.817
1446084,2018-07-01,thank_you_call,48.983,1,567.426
1446157,2018-07-01,no_call,49.731,1,583.525
1446200,2018-08-01,thank_you_call,78.243,3,1148.452
1446232,2018-07-01,no_call,55.264,1,718.046
1446447,2018-07-01,no_call,13.695,1,645.575
1446470,2018-08-01,no_call,119.515,9,4504.949
1446522,2018-07-01,no_call,50.226,1,652.562
1446633,2018-07-01,thank_you_call,51.161,1,766.377
1446786,2018-07-01,no_call,43.527,1,565.318
1446850,2018-07-01,no_call,53.603,1,696.388
1446868,2018-07-01,no_call,16.159,1,756.806
1446945,2018-07-01,no_call,48.235,1,806.769
1446948,2018-08-01,no_call,76.747,2,936.496
1446959,2018-07-01,thank_you_call,62.326,1,809.863
1446966,2018-08-01,no_call,129.349,3,1934.328
1447056,2018-07-01,thank_you_call,44.33,1,575.875
1447156,2018-07-01,thank_you_call,39.732,1,595.153
1447168,2018-07-01,thank_you_call,45.606,1,592.501
1447394,2018-07-01,no_call,17.578,1,543.32
1447408,2018-07-01,thank_you_call,59.191,1,652.902
1447424,2018-07-01,thank_you_call,48.235,1,626.637
1447527,2018-07-01,no_call,54.384,1,706.554
1447610,2019-03-01,no_call,37.627766,2,968.949
1447620,2018-07-01,no_call,58.597,1,761.379
1447698,2018-07-01,no_call,48.862,1,634.78
1447713,2018-07-01,no_call,43.021,1,558.977
1447757,2019-03-01,no_call,104.742,3,1489.489
1447937,2018-07-01,no_call,23.442804,1,575.076
1447939,2018-07-01,no_call,82.335,2,1045.245
1447995,2018-07-01,thank_you_call,49.082,1,636.735
1448037,2018-09-01,thank_you_call,61.457,2,1111.052
1448042,2018-07-01,thank_you_call,14.927,1,738.157
1448356,2018-07-01,no_call,231.08855,6,2795.939
1448410,2018-07-01,no_call,13.882,1,653.871
1448544,2018-07-01,no_call,53.526,1,695.453
1448610,2018-07-01,no_call,130.174,2,1229.44
1448746,2018-07-01,no_call,22.160061,1,543.609
1449038,2018-07-01,no_call,195.492,3,2118.778
1449108,2018-07-01,no_call,50.49,1,656.03
1449139,2018-07-01,thank_you_call,75.108,1,570.996
1449159,2018-07-01,no_call,59.785,1,762.161
1449169,2018-07-01,thank_you_call,79.167,2,1018.844
1449193,2018-07-01,thank_you_call,52.998,1,654.381
1449219,2018-07-01,no_call,36.564,1,526.082
1449245,2018-08-01,thank_you_call,217.107,9,3518.949
1449246,2018-07-01,thank_you_call,53.713,1,697.867
1449260,2018-08-01,thank_you_call,53.823,1,699.295
1449269,2018-07-01,no_call,48.807,1,634.117
1449354,2019-02-01,no_call,282.238,3,2990.589
1449427,2018-07-01,no_call,64.229,1,834.513
1449432,2018-07-01,thank_you_call,65.318,1,844.169
1449544,2018-07-01,no_call,74.338,2,955.4
1449588,2018-07-01,thank_you_call,40.425,1,525.045
1449628,2018-07-01,no_call,42.922,1,557.634
1449660,2018-07-01,no_call,45.133,1,586.347
1449687,2018-07-01,thank_you_call,52.349,1,680.153
1449695,2018-07-01,no_call,52.525,1,682.431
1449944,2018-07-01,thank_you_call,54.549,1,708.628
1449993,2018-07-01,no_call,46.56982,1,733.89
1450061,2018-07-01,no_call,31.529674,1,606.152
1450077,2018-07-01,no_call,41.272,1,536.18
1450132,2019-04-01,no_call,142.725,3,1445.816
1450341,2018-07-01,no_call,101.662,2,1320.764
1450347,2018-09-01,no_call,59.219182,3,1128.936
1450412,2018-07-01,no_call,21.915432,1,537.608
1450464,2018-07-01,thank_you_call,72.05,1,809.404
1450494,2018-07-01,no_call,56.375,1,732.479
1450570,2018-07-01,no_call,56.364,1,732.292
1450597,2018-08-01,no_call,42.966,1,556.002
1450746,2018-07-01,no_call,42.823,1,556.291
1450752,2018-07-01,no_call,59.84,1,777.376
1450839,2018-07-01,no_call,51.183,1,665.057
1451129,2018-07-01,thank_you_call,50.512,1,656.336
1451144,2018-07-01,no_call,22.16445,1,763.878
1451281,2018-07-01,no_call,96.525,3,1231.786
1451336,2019-05-01,thank_you_call,66.627,1,707.149
1451420,2018-07-01,no_call,44.77,1,581.485
1451432,2019-05-01,no_call,57.211,1,666.417
1451591,2018-07-01,no_call,103.512882,1,663.884
1451773,2018-07-01,no_call,38.676,1,519.35
1451808,2019-03-01,no_call,83.567,3,1468.562
1451875,2018-07-01,no_call,19.4722,1,601.868
1451882,2018-07-01,no_call,104.28,3,1363.332
1451899,2018-07-01,no_call,41.426,1,516.188
1452002,2018-07-01,thank_you_call,112.244,2,1458.26
1452022,2018-07-01,no_call,54.527,1,708.441
1452039,2018-11-01,no_call,6.644132,1,701.454
1452045,2018-07-01,no_call,45.65,1,592.994
1452115,2018-08-01,thank_you_call,55.748,2,1899.767
1452134,2018-07-01,no_call,39.435,1,512.397
1452218,2018-07-01,thank_you_call,55.154,1,716.482
1452327,2018-07-01,no_call,42.636,1,553.877
1452353,2018-07-01,thank_you_call,24.197481,1,593.589
1452395,2018-07-01,no_call,45.309,1,588.727
1452521,2018-07-01,thank_you_call,35.910512,1,690.404
1452533,2018-07-01,no_call,42.328,1,549.933
1452558,2018-07-01,thank_you_call,125.818,2,1885.147
1452589,2018-07-01,thank_you_call,42.889,1,557.209
1452598,2018-07-01,no_call,40.018,1,519.741
1452764,2018-07-01,no_call,40.271,1,523.005
1452836,2018-07-01,thank_you_call,46.882,1,519.503
1452896,2018-07-01,thank_you_call,51.15,1,650.199
1453117,2018-07-01,no_call,53.218,1,691.373
1453118,2018-07-01,no_call,72.941,1,666.893
1453208,2018-12-01,no_call,73.744,1,833.476
1453305,2018-09-01,no_call,45.782,1,812.838
1453351,2018-07-01,no_call,56.54,1,847.195
1453356,2018-07-01,no_call,54.494,1,615.638
1453431,2019-05-01,no_call,106.337,4,1177.607
1453569,2018-07-01,thank_you_call,58.366,1,758.268
1453597,2018-07-01,thank_you_call,39.171,1,538.662
1453684,2018-07-01,no_call,19.327,1,836.604
1453980,2018-07-01,no_call,36.388,1,545.139
1454046,2018-07-01,no_call,116.064916,4,3149.471
1454128,2018-09-01,thank_you_call,63.6504,3,3303.627
1454266,2018-07-01,thank_you_call,53.295,1,693.651
1454525,2018-07-01,thank_you_call,12.078,1,647.36
1454566,2018-07-01,thank_you_call,285.4511,2,3215.89
1454617,2018-08-01,no_call,475.00695,5,8781.52
1454664,2019-03-01,no_call,364.19647,9,4468.569
1454704,2019-03-01,thank_you_call,21.135807,1,518.483
1454708,2018-07-01,no_call,46.376,1,602.497
1454733,2018-10-01,no_call,717.42,10,16531.752
1454823,2018-07-01,no_call,55.693,1,723.52
1454834,2018-09-01,thank_you_call,52.415,1,766.156
1454991,2018-07-01,thank_you_call,51.546,1,669.783
1455023,2018-07-01,no_call,44.341,1,576.028
1455059,2018-07-01,no_call,31.966704,1,784.176
1455093,2018-07-01,thank_you_call,52.723,1,684.981
1455136,2018-07-01,thank_you_call,43.065,1,559.3
1455193,2018-07-01,thank_you_call,42.713,1,519.911
1455214,2018-07-01,no_call,65.131,1,846.158
1455408,2018-07-01,no_call,39.743,1,516.409
1455461,2018-11-01,no_call,74.778,2,897.022
1455469,2018-07-01,no_call,39.578,1,514.182
1455523,2018-07-01,no_call,52.844,1,686.511
1455817,2018-07-01,thank_you_call,44.429,1,577.303
1455859,2018-07-01,thank_you_call,44.825,1,582.335
1455864,2018-07-01,thank_you_call,40.513,1,526.337
1455874,2018-08-01,no_call,1414.864,6,19281.111
1455896,2018-08-01,thank_you_call,189.618,2,2309.603
1456006,2018-07-01,no_call,22.193325,1,544.425
1456150,2018-07-01,no_call,22.558536,1,553.384
1456214,2018-07-01,no_call,54.505,1,708.203
1456222,2018-10-01,thank_you_call,668.558,5,5897.776
1456387,2018-07-01,thank_you_call,21.072744,1,516.936
1456507,2018-07-01,thank_you_call,61.809,1,803.131
1456554,2018-07-01,thank_you_call,44.715,1,580.941
1456582,2018-07-01,no_call,57.387,1,699.805
1456712,2018-07-01,no_call,50.292,1,653.497
1456811,2018-07-01,no_call,78.81005,2,1350.395
1456897,2018-07-01,thank_you_call,62.865,1,816.731
1456924,2018-07-01,thank_you_call,40.942,1,531.964
1457058,2018-08-01,no_call,24.464,1,690.064
1457062,2018-07-01,thank_you_call,50.82,1,736.899
1457120,2018-07-01,no_call,60.148,1,781.524
1457129,2018-07-01,thank_you_call,42.548,2,1162.919
1457157,2018-07-01,thank_you_call,57.079,1,741.506
1457226,2018-07-01,thank_you_call,54.054,1,702.304
1457250,2018-07-01,thank_you_call,59.994,1,779.416
1457251,2018-11-01,thank_you_call,87.7822,3,3465.365
1457258,2018-07-01,no_call,63.25,1,821.678
1457352,2018-07-01,no_call,41.58,1,540.124
1457582,2019-04-01,no_call,110.33,4,1340.994
1457624,2018-07-01,thank_you_call,20.108,1,599.862
1457739,2018-07-01,thank_you_call,71.379,1,802.4
1457744,2018-07-01,no_call,39.424,1,512.142
1457748,2018-07-01,no_call,72.16,2,941.511
1457880,2018-07-01,no_call,146.509,2,1717.051
1457888,2018-07-01,no_call,64.713,1,621.894
1457967,2018-07-01,no_call,33.677028,1,826.132
1457985,2018-07-01,thank_you_call,94.54324,4,1403.673
1458006,2018-07-01,no_call,37.279,1,558.467
1458024,2018-07-01,thank_you_call,20.971566,1,514.454
1458079,2018-07-01,no_call,167.024,5,3049.596
1458152,2018-07-01,thank_you_call,51.546,1,635.562
1458244,2018-07-01,no_call,91.839,2,1172.541
1458320,2018-07-01,no_call,22.088,1,544.595
1458417,2018-07-01,no_call,45.54,2,1183.234
1458627,2018-07-01,no_call,40.458,1,525.606
1458688,2018-07-01,no_call,48.114,1,625.158
1458713,2018-07-01,thank_you_call,48.576,1,631.108
1458726,2018-07-01,thank_you_call,57.211,1,743.291
1458737,2018-07-01,no_call,110.737,4,1648.422
1458880,2018-12-01,no_call,59.9775,3,1518.338
1459136,2018-08-01,thank_you_call,103.587,4,2387.973
1459173,2018-07-01,thank_you_call,40.975,1,532.236
1459178,2018-07-01,thank_you_call,49.434,1,642.26
1459252,2018-08-01,thank_you_call,117.506884,5,7517.808
1459427,2018-07-01,thank_you_call,11.847,1,785.366
1459566,2018-07-01,no_call,40.227,1,602.65
1459588,2018-11-01,no_call,410.685,4,4415.869
1459636,2018-07-01,no_call,52.096,1,676.821
1459697,2018-08-01,thank_you_call,194.321534,2,3842.782
1459778,2018-07-01,no_call,64.845,1,842.52
1459826,2018-07-01,thank_you_call,48.576,1,631.108
1460078,2018-07-01,no_call,184.121036,8,3107.328
1460147,2018-07-01,no_call,44.396,1,576.742
1460314,2018-07-01,thank_you_call,45.914,1,687.871
1460356,2019-02-01,no_call,95.4162,3,1299.276
1460443,2018-07-01,thank_you_call,58.817,1,668.1
1460585,2018-07-01,no_call,237.745244,9,3023.467
1460676,2018-07-01,no_call,16.21785,1,513.298
1460777,2019-02-01,no_call,641.663,4,5035.74
1460851,2019-02-01,thank_you_call,61.127,1,706.333
1460887,2018-07-01,no_call,68.145,1,766.19
1460922,2018-07-01,thank_you_call,58.058,1,740.894
1460925,2018-07-01,thank_you_call,59.323,2,1783.351
1460946,2018-07-01,thank_you_call,49.533,1,643.773
1461084,2018-07-01,thank_you_call,40.007,1,599.471
1461110,2018-07-01,no_call,46.101,1,598.876
1461125,2018-07-01,no_call,44.473,1,577.762
1461162,2018-07-01,thank_you_call,85.58077,3,1338.308
1461283,2018-07-01,no_call,19.03495,1,588.353
1461295,2018-07-01,no_call,58.916,1,765.442
1461370,2018-07-01,thank_you_call,46.211,1,600.44
1461442,2018-08-01,thank_you_call,145.464,7,1839.094
1461461,2018-07-01,no_call,48.048,1,624.223
1461540,2018-07-01,no_call,55.693,1,723.571
1461553,2018-07-01,thank_you_call,46.431,1,603.313
1461685,2018-07-01,no_call,40.194,1,522.172
1461782,2018-07-01,thank_you_call,43.648,1,566.967
1461895,2018-07-01,no_call,52.492,1,681.972
1462020,2018-07-01,thank_you_call,64.251,1,834.819
1462021,2018-07-01,no_call,177.936,5,3818.404
1462061,2018-07-01,thank_you_call,63.932,2,1351.517
1462066,2018-07-01,no_call,77.451,3,1060.154
1462109,2018-07-01,no_call,41.943,1,544.884
1462133,2018-08-01,no_call,62.579,1,720.885
1462165,2018-07-01,thank_you_call,43.054,1,559.266
1462228,2018-07-01,thank_you_call,52.723,1,608.005
1462235,2018-07-01,no_call,46.057,1,598.264
1462522,2018-07-01,thank_you_call,46.706,1,606.798
1462551,2018-07-01,thank_you_call,49.027,1,637.024
1462569,2018-07-01,no_call,59.829,1,777.325
1462634,2018-07-01,no_call,53.196,1,691.118
1462786,2018-07-01,no_call,6.292,1,625.124
1462842,2018-07-01,thank_you_call,66.836,1,765.595
1462889,2018-07-01,no_call,85.635,2,853.978
1462897,2018-07-01,thank_you_call,52.525,1,682.431
1462985,2018-07-01,thank_you_call,50.655,1,658.121
1462996,2018-07-01,no_call,30.451366,1,585.446
1463005,2018-11-01,no_call,256.696,3,3564.917
1463035,2018-07-01,no_call,39.732,1,516.188
1463137,2018-08-01,thank_you_call,160.897,2,1940.159
1463173,2018-07-01,thank_you_call,465.949,4,5497.086
1463216,2018-07-01,no_call,71.742,2,1538.177
1463229,2018-07-01,no_call,99.792,2,1296.42
1463257,2018-07-01,no_call,74.646,1,793.968
1463262,2018-07-01,thank_you_call,119.361,5,4970.069
1463422,2019-01-01,no_call,72.006,2,892.092
1463436,2018-07-01,no_call,169.07,4,2021.266
1463482,2018-07-01,thank_you_call,50.974,1,611.626
1463483,2018-07-01,no_call,23.52735,1,810.849
1463488,2018-09-01,thank_you_call,75.966,3,1368.772
1463491,2018-07-01,thank_you_call,56.309,1,732.326
1463508,2018-07-01,no_call,51.018,1,662.881
1463614,2019-03-01,no_call,891.341,3,9978.575
1463641,2018-07-01,no_call,39.996,1,519.588
1463700,2018-07-01,no_call,64.702,1,840.735
1463744,2018-07-01,no_call,53.834,1,699.414
1463771,2018-07-01,no_call,115.122744,2,1788.281
1463794,2018-07-01,thank_you_call,73.579,3,2024.088
1463857,2018-07-01,thank_you_call,205.747564,12,2738.632
1463895,2018-07-01,no_call,59.499,1,510.119
1463909,2018-07-01,no_call,39.006,2,1168.937
1464006,2018-07-01,no_call,88.616,4,1954.184
1464070,2019-01-01,no_call,52.371,1,613.36
1464112,2019-01-01,no_call,85.14,5,1893.97
1464179,2018-07-01,no_call,39.875,1,517.82
1464191,2018-07-01,no_call,76.021,1,790.687
1464240,2019-01-01,no_call,43.901,1,522.376
1464308,2018-07-01,thank_you_call,121.748,2,1576.41
1464310,2019-01-01,no_call,273.08633,7,3651.362
1464342,2018-07-01,no_call,60.907,1,791.401
1464374,2018-07-01,no_call,60.676,1,788.392
1464451,2018-07-01,thank_you_call,207.284,2,1731.858
1464497,2019-01-01,no_call,113.476,4,1445.357
1464498,2018-07-01,thank_you_call,66.825,1,619.701
1464514,2018-07-01,no_call,88.957,3,1194.658
1464526,2018-07-01,no_call,54.505,1,708.067
1464527,2018-07-01,no_call,37.91887,1,728.892
1464565,2018-08-01,no_call,100.199,2,1456.424
1464581,2018-07-01,no_call,49.819,1,647.173
1464660,2018-07-01,no_call,33.744348,1,648.754
1464694,2018-07-01,thank_you_call,149.622,2,1857.709
1464696,2018-07-01,no_call,45.595,1,592.365
1464836,2018-07-01,no_call,88.088,2,1097.231
1464934,2018-07-01,no_call,21.854448,1,536.112
1465044,2018-07-01,no_call,62.304,2,1593.92
1465110,2018-10-01,no_call,34.001,2,1070.031
1465127,2018-07-01,thank_you_call,25.85583,1,634.27
1465202,2018-07-01,thank_you_call,56.584,1,735.216
1465219,2018-08-01,no_call,102.476,2,1251.302
1465253,2018-07-01,thank_you_call,42.251,1,548.879
1465682,2018-07-01,no_call,59.708,2,1551.522
1465709,2018-09-01,thank_you_call,89.620916,2,1254.124
1465777,2018-07-01,thank_you_call,53.911,1,700.349
1465792,2018-07-01,thank_you_call,35.224464,1,677.161
1465829,2018-07-01,no_call,51.315,1,666.723
1465831,2018-07-01,no_call,90.948,2,1181.5
1465867,2018-07-01,thank_you_call,63.877,1,830.008
1465928,2018-07-01,thank_you_call,52.921,1,562.887
1465975,2018-07-01,no_call,38.412,2,722.024
1466204,2018-07-01,thank_you_call,70.587,2,1009.766
1466234,2018-07-01,thank_you_call,16.137,1,698.479
1466358,2019-01-01,no_call,104.852,2,1224.476
1466544,2018-07-01,thank_you_call,95.194,1,817.088
1466598,2018-07-01,thank_you_call,44.715,1,580.924
1466666,2018-07-01,thank_you_call,65.34,1,848.844
1466679,2018-07-01,thank_you_call,45.54,1,591.736
1466682,2018-07-01,no_call,50.27,1,653.106
1466687,2018-11-01,thank_you_call,137.082,2,1647.487
1466857,2018-07-01,no_call,33.280632,1,822.188
1466869,2018-07-01,no_call,,,
1466915,2018-07-01,thank_you_call,55.099,1,715.819
1466943,2018-07-01,no_call,54.813,1,712.215
1466945,2018-07-01,thank_you_call,48.015,1,623.815
1466976,2018-07-01,no_call,51.678,1,671.466
1467086,2018-07-01,no_call,119.548,2,1553.256
1467122,2018-07-01,no_call,45.419,1,589.985
1467160,2018-07-01,no_call,31.456656,1,771.664
1467238,2018-07-01,thank_you_call,70.576,1,636.786
1467335,2018-07-01,no_call,61.468,1,696.932
1467466,2018-07-01,no_call,41.129,1,534.242
1467500,2018-07-01,no_call,62.975,2,803.624
1467543,2018-07-01,no_call,20.94785,1,647.479
1467556,2018-07-01,no_call,52.877,1,544.119
1467580,2018-07-01,no_call,16.775,1,790.687
1467611,2018-07-01,no_call,52.305,2,683.451
1467644,2019-05-01,no_call,69.498,1,792.846
1467691,2018-07-01,thank_you_call,94.325,1,800.649
1467809,2018-07-01,no_call,18.656,1,736.032
1467848,2018-07-01,thank_you_call,48.928,1,635.698
1467993,2018-07-01,no_call,52.844,1,686.511
1468046,2018-07-01,no_call,140.228,2,1410.32
